,SMA
2014-06-03,146.6223
2014-06-04,146.7444
2014-06-05,146.8759
2014-06-06,147.0080
2014-06-09,147.1450
2014-06-10,147.2760
2014-06-11,147.4020
2014-06-12,147.5248
2014-06-13,147.6608
2014-06-16,147.7951
2014-06-17,147.9306
2014-06-18,148.0741
2014-06-19,148.2154
2014-06-20,148.3529
2014-06-23,148.4893
2014-06-24,148.6206
2014-06-25,148.7490
2014-06-26,148.8718
2014-06-27,148.9941
2014-06-30,149.1178
2014-07-01,149.2453
2014-07-02,149.3697
2014-07-03,149.4950
2014-07-07,149.6095
2014-07-08,149.7199
2014-07-09,149.8388
2014-07-10,149.9577
2014-07-11,150.0794
2014-07-14,150.2071
2014-07-15,150.3306
2014-07-16,150.4603
2014-07-17,150.5844
2014-07-18,150.7113
2014-07-21,150.8374
2014-07-22,150.9733
2014-07-23,151.1059
2014-07-24,151.2445
2014-07-25,151.3871
2014-07-28,151.5296
2014-07-29,151.6541
2014-07-30,151.7743
2014-07-31,151.8757
2014-08-01,151.9797
2014-08-04,152.0798
2014-08-05,152.1676
2014-08-06,152.2508
2014-08-07,152.3296
2014-08-08,152.4135
2014-08-11,152.5031
2014-08-12,152.5893
2014-08-13,152.6776
2014-08-14,152.7685
2014-08-15,152.8554
2014-08-18,152.9527
2014-08-19,153.0563
2014-08-20,153.1603
2014-08-21,153.2642
2014-08-22,153.3691
2014-08-25,153.4745
2014-08-26,153.5896
2014-08-27,153.6947
2014-08-28,153.7992
2014-08-29,153.9076
2014-09-02,154.0098
2014-09-03,154.1079
2014-09-04,154.2017
2014-09-05,154.3017
2014-09-08,154.4012
2014-09-09,154.4977
2014-09-10,154.5914
2014-09-11,154.6825
2014-09-12,154.7694
2014-09-15,154.8555
2014-09-16,154.9461
2014-09-17,155.0382
2014-09-18,155.1366
2014-09-19,155.2375
2014-09-22,155.3320
2014-09-23,155.4251
2014-09-24,155.5164
2014-09-25,155.5925
2014-09-26,155.6777
2014-09-29,155.7697
2014-09-30,155.8619
2014-10-01,155.9431
2014-10-02,156.0200
2014-10-03,156.1080
2014-10-06,156.1827
2014-10-07,156.2457
2014-10-08,156.3185
2014-10-09,156.3711
2014-10-10,156.4130
2014-10-13,156.4382
2014-10-14,156.4646
2014-10-15,156.4859
2014-10-16,156.5029
2014-10-17,156.5363
2014-10-20,156.5774
2014-10-21,156.6362
2014-10-22,156.6848
2014-10-23,156.7424
2014-10-24,156.8058
2014-10-27,156.8660
2014-10-28,156.9456
2014-10-29,157.0158
2014-10-30,157.0872
2014-10-31,157.1690
2014-11-03,157.2545
2014-11-04,157.3349
2014-11-05,157.4200
2014-11-06,157.5147
2014-11-07,157.6260
2014-11-10,157.7436
2014-11-11,157.8577
2014-11-12,157.9779
2014-11-13,158.0914
2014-11-14,158.2094
2014-11-17,158.3443
2014-11-18,158.4791
2014-11-19,158.6134
2014-11-20,158.7398
2014-11-21,158.8617
2014-11-24,158.9847
2014-11-25,159.0991
2014-11-26,159.2152
2014-11-28,159.3258
2014-12-01,159.4262
2014-12-02,159.5312
2014-12-03,159.6446
2014-12-04,159.7525
2014-12-05,159.8628
2014-12-08,159.9631
2014-12-09,160.0631
2014-12-10,160.1494
2014-12-11,160.2360
2014-12-12,160.3070
2014-12-15,160.3777
2014-12-16,160.4311
2014-12-17,160.4999
2014-12-18,160.5876
2014-12-19,160.6786
2014-12-22,160.7739
2014-12-23,160.8742
2014-12-24,160.9744
2014-12-26,161.0859
2014-12-29,161.2007
2014-12-30,161.3040
2014-12-31,161.3934
2015-01-02,161.4864
2015-01-05,161.5594
2015-01-06,161.6276
2015-01-07,161.7092
2015-01-08,161.8022
2015-01-09,161.8938
2015-01-12,161.9804
2015-01-13,162.0608
2015-01-14,162.1300
2015-01-15,162.1864
2015-01-16,162.2511
2015-01-20,162.3186
2015-01-21,162.3995
2015-01-22,162.5013
2015-01-23,162.5954
2015-01-26,162.6833
2015-01-27,162.7761
2015-01-28,162.8648
2015-01-29,162.9553
2015-01-30,163.0301
2015-02-02,163.1073
2015-02-03,163.1955
2015-02-04,163.2779
2015-02-05,163.3653
2015-02-06,163.4521
2015-02-09,163.5336
2015-02-10,163.6305
2015-02-11,163.7254
2015-02-12,163.8250
2015-02-13,163.9260
2015-02-17,164.0282
2015-02-18,164.1316
2015-02-19,164.2329
2015-02-20,164.3462
2015-02-23,164.4548
2015-02-24,164.5668
2015-02-25,164.6768
2015-02-26,164.7784
2015-02-27,164.8762
2015-03-02,164.9832
2015-03-03,165.0935
2015-03-04,165.1973
2015-03-05,165.2993
2015-03-06,165.3939
2015-03-09,165.4856
2015-03-10,165.5613
2015-03-11,165.6319
2015-03-12,165.7085
2015-03-13,165.7804
2015-03-16,165.8597
2015-03-17,165.9351
2015-03-18,166.0201
2015-03-19,166.1015
2015-03-20,166.1889
2015-03-23,166.2694
2015-03-24,166.3412
2015-03-25,166.3994
2015-03-26,166.4555
2015-03-27,166.5163
2015-03-30,166.5932
2015-03-31,166.6602
2015-04-01,166.7234
2015-04-02,166.7875
2015-04-06,166.8516
2015-04-07,166.9124
2015-04-08,166.9746
2015-04-09,167.0408
2015-04-10,167.1167
2015-04-13,167.1850
2015-04-14,167.2555
2015-04-15,167.3284
2015-04-16,167.4014
2015-04-17,167.4590
2015-04-20,167.5236
2015-04-21,167.5832
2015-04-22,167.6500
2015-04-23,167.7242
2015-04-24,167.7968
2015-04-27,167.8690
2015-04-28,167.9429
2015-04-29,168.0090
2015-04-30,168.0678
2015-05-01,168.1331
2015-05-04,168.2102
2015-05-05,168.2689
2015-05-06,168.3255
2015-05-07,168.3821
2015-05-08,168.4483
2015-05-11,168.5103
2015-05-12,168.5735
2015-05-13,168.6365
2015-05-14,168.7122
2015-05-15,168.7887
2015-05-18,168.8840
2015-05-19,168.9814
2015-05-20,169.0725
2015-05-21,169.1739
2015-05-22,169.2729
2015-05-26,169.3667
2015-05-27,169.4597
2015-05-28,169.5494
2015-05-29,169.6346
2015-06-01,169.7163
2015-06-02,169.7934
2015-06-03,169.8729
2015-06-04,169.9382
2015-06-05,169.9977
2015-06-08,170.0494
2015-06-09,170.0989
2015-06-10,170.1601
2015-06-11,170.2201
2015-06-12,170.2723
2015-06-15,170.3214
2015-06-16,170.3757
2015-06-17,170.4291
2015-06-18,170.4918
2015-06-19,170.5513
2015-06-22,170.6165
2015-06-23,170.6787
2015-06-24,170.7366
2015-06-25,170.7969
2015-06-26,170.8543
2015-06-29,170.8922
2015-06-30,170.9367
2015-07-01,170.9889
2015-07-02,171.0338
2015-07-06,171.0749
2015-07-07,171.1172
2015-07-08,171.1456
2015-07-09,171.1816
2015-07-10,171.2336
2015-07-13,171.2887
2015-07-14,171.3612
2015-07-15,171.4268
2015-07-16,171.5008
2015-07-17,171.5778
2015-07-20,171.6665
2015-07-21,171.7515
2015-07-22,171.8256
2015-07-23,171.8959
2015-07-24,171.9694
2015-07-27,172.0239
2015-07-28,172.1054
2015-07-29,172.2021
2015-07-30,172.3119
2015-07-31,172.4190
2015-08-03,172.5283
2015-08-04,172.6366
2015-08-05,172.7390
2015-08-06,172.8265
2015-08-07,172.8966
2015-08-10,172.9839
2015-08-11,173.0535
2015-08-12,173.1181
2015-08-13,173.1828
2015-08-14,173.2410
2015-08-17,173.3055
2015-08-18,173.3620
2015-08-19,173.4023
2015-08-20,173.4241
2015-08-21,173.4220
2015-08-24,173.3806
2015-08-25,173.3262
2015-08-26,173.3024
2015-08-27,173.2947
2015-08-28,173.2865
2015-08-31,173.2721
2015-09-01,173.2325
2015-09-02,173.2080
2015-09-03,173.1840
2015-09-04,173.1422
2015-09-08,173.1222
2015-09-09,173.0895
2015-09-10,173.0567
2015-09-11,173.0253
2015-09-14,172.9913
2015-09-15,172.9655
2015-09-16,172.9486
2015-09-17,172.9358
2015-09-18,172.9037
2015-09-21,172.8727
2015-09-22,172.8320
2015-09-23,172.7887
2015-09-24,172.7482
2015-09-25,172.7081
2015-09-28,172.6608
2015-09-29,172.6099
2015-09-30,172.5874
2015-10-01,172.5730
2015-10-02,172.5773
2015-10-05,172.5802
2015-10-06,172.5595
2015-10-07,172.5421
2015-10-08,172.5284
2015-10-09,172.5139
2015-10-12,172.5002
2015-10-13,172.4784
2015-10-14,172.4513
2015-10-15,172.4418
2015-10-16,172.4448
2015-10-19,172.4486
2015-10-20,172.4668
2015-10-21,172.4876
2015-10-22,172.5122
2015-10-23,172.5316
2015-10-26,172.5556
2015-10-27,172.5845
2015-10-28,172.6258
2015-10-29,172.6720
2015-10-30,172.7217
2015-11-02,172.7710
2015-11-03,172.8211
2015-11-04,172.8643
2015-11-05,172.8940
2015-11-06,172.9279
2015-11-09,172.9516
2015-11-10,172.9885
2015-11-11,173.0328
2015-11-12,173.0572
2015-11-13,173.0824
2015-11-16,173.1103
2015-11-17,173.1255
2015-11-18,173.1577
2015-11-19,173.1805
2015-11-20,173.2089
2015-11-23,173.2402
2015-11-24,173.2635
2015-11-25,173.2862
2015-11-27,173.3017
2015-11-30,173.3099
2015-12-01,173.3251
2015-12-02,173.3312
2015-12-03,173.3256
2015-12-04,173.3316
2015-12-07,173.3324
2015-12-08,173.3248
2015-12-09,173.3112
2015-12-10,173.3009
2015-12-11,173.2766
2015-12-14,173.2512
2015-12-15,173.2384
2015-12-16,173.2419
2015-12-17,173.2311
2015-12-18,173.2173
2015-12-21,173.2070
2015-12-22,173.2184
2015-12-23,173.2426
2015-12-24,173.2545
2015-12-28,173.2697
2015-12-29,173.2828
2015-12-30,173.2922
2015-12-31,173.2824
2016-01-04,173.2645
2016-01-05,173.2404
2016-01-06,173.2073
2016-01-07,173.1588
2016-01-08,173.1140
2016-01-11,173.0721
2016-01-12,173.0349
2016-01-13,172.9666
2016-01-14,172.9191
2016-01-15,172.8571
2016-01-19,172.7931
2016-01-20,172.7131
2016-01-21,172.6398
2016-01-22,172.5798
2016-01-25,172.5038
2016-01-26,172.4338
2016-01-27,172.3591
2016-01-28,172.2868
2016-01-29,172.2302
2016-02-01,172.1735
2016-02-02,172.1122
2016-02-03,172.0477
2016-02-04,171.9855
2016-02-05,171.9036
2016-02-08,171.8087
2016-02-09,171.7117
2016-02-10,171.6178
2016-02-11,171.5108
2016-02-12,171.4235
2016-02-16,171.3584
2016-02-17,171.2970
2016-02-18,171.2297
2016-02-19,171.1722
2016-02-22,171.1301
2016-02-23,171.0740
2016-02-24,171.0102
2016-02-25,170.9606
2016-02-26,170.9117
2016-02-29,170.8561
2016-03-01,170.8107
2016-03-02,170.7681
2016-03-03,170.7260
2016-03-04,170.6871
2016-03-07,170.6494
2016-03-08,170.5998
2016-03-09,170.5565
2016-03-10,170.5235
2016-03-11,170.4958
2016-03-14,170.4680
2016-03-15,170.4443
2016-03-16,170.4238
2016-03-17,170.4096
2016-03-18,170.3965
2016-03-21,170.3921
2016-03-22,170.3887
2016-03-23,170.3852
2016-03-24,170.3813
2016-03-28,170.3673
2016-03-29,170.3585
2016-03-30,170.3607
2016-03-31,170.3642
2016-04-01,170.3689
2016-04-04,170.3693
2016-04-05,170.3521
2016-04-06,170.3481
2016-04-07,170.3289
2016-04-08,170.3114
2016-04-11,170.2984
2016-04-12,170.2963
2016-04-13,170.3028
2016-04-14,170.3279
2016-04-15,170.3503
2016-04-18,170.3719
2016-04-19,170.3973
2016-04-20,170.4264
2016-04-21,170.4449
2016-04-22,170.4781
2016-04-25,170.5087
2016-04-26,170.5292
2016-04-27,170.5421
2016-04-28,170.5428
2016-04-29,170.5391
2016-05-02,170.5355
2016-05-03,170.5234
2016-05-04,170.5057
2016-05-05,170.4914
2016-05-06,170.4824
2016-05-09,170.4788
2016-05-10,170.4955
2016-05-11,170.5089
2016-05-12,170.5117
2016-05-13,170.5007
2016-05-16,170.4981
2016-05-17,170.4889
2016-05-18,170.4829
2016-05-19,170.4756
2016-05-20,170.4705
2016-05-23,170.4716
2016-05-24,170.4859
2016-05-25,170.4948
2016-05-26,170.5122
2016-05-27,170.5324
2016-05-31,170.5518
2016-06-01,170.5702
2016-06-02,170.5864
2016-06-03,170.6025
2016-06-06,170.6301
2016-06-07,170.6770
2016-06-08,170.7537
2016-06-09,170.8633
2016-06-10,170.9738
2016-06-13,171.0462
2016-06-14,171.0979
2016-06-15,171.1481
2016-06-16,171.2081
2016-06-17,171.2890
2016-06-20,171.3604
2016-06-21,171.4332
2016-06-22,171.5175
2016-06-23,171.5929
2016-06-24,171.6472
2016-06-27,171.6813
2016-06-28,171.7271
2016-06-29,171.7909
2016-06-30,171.8565
2016-07-01,171.9169
2016-07-05,171.9726
2016-07-06,172.0476
2016-07-07,172.1174
2016-07-08,172.2114
2016-07-11,172.3099
2016-07-12,172.4178
2016-07-13,172.5259
2016-07-14,172.6600
2016-07-15,172.7922
2016-07-18,172.9121
2016-07-19,173.0287
2016-07-20,173.1371
2016-07-21,173.2273
2016-07-22,173.3245
2016-07-25,173.4124
2016-07-26,173.4931
2016-07-27,173.5723
2016-07-28,173.6518
2016-07-29,173.7382
2016-08-01,173.8278
2016-08-02,173.8985
2016-08-03,173.9681
2016-08-04,174.0382
2016-08-05,174.1171
2016-08-08,174.2006
2016-08-09,174.2706
2016-08-10,174.3285
2016-08-11,174.3929
2016-08-12,174.4584
2016-08-15,174.5165
2016-08-16,174.5699
2016-08-17,174.6292
2016-08-18,174.6802
2016-08-19,174.7273
2016-08-22,174.7769
2016-08-23,174.8294
2016-08-24,174.8776
2016-08-25,174.9334
2016-08-26,174.9854
2016-08-29,175.0454
2016-08-30,175.1161
2016-08-31,175.1939
2016-09-01,175.2588
2016-09-02,175.3285
2016-09-06,175.3872
2016-09-07,175.4466
2016-09-08,175.5007
2016-09-09,175.5333
2016-09-12,175.5779
2016-09-13,175.6093
2016-09-14,175.6393
2016-09-15,175.6821
2016-09-16,175.7130
2016-09-19,175.7531
2016-09-20,175.8056
2016-09-21,175.8515
2016-09-22,175.9086
2016-09-23,175.9665
2016-09-26,176.0237
2016-09-27,176.0843
2016-09-28,176.1665
2016-09-29,176.2358
2016-09-30,176.3032
2016-10-03,176.3556
2016-10-04,176.4167
2016-10-05,176.4972
2016-10-06,176.5714
2016-10-07,176.6345
2016-10-10,176.6918
2016-10-11,176.7388
2016-10-12,176.7890
2016-10-13,176.8268
2016-10-14,176.8714
2016-10-17,176.9216
2016-10-18,176.9895
2016-10-19,177.0585
2016-10-20,177.1366
2016-10-21,177.2353
2016-10-24,177.3470
2016-10-25,177.4548
2016-10-26,177.5542
2016-10-27,177.6716
2016-10-28,177.7731
2016-10-31,177.8922
2016-11-01,178.0036
2016-11-02,178.1197
2016-11-03,178.2273
2016-11-04,178.3176
2016-11-07,178.4400
2016-11-08,178.5556
2016-11-09,178.6899
2016-11-10,178.8223
2016-11-11,178.9329
2016-11-14,179.0446
2016-11-15,179.1785
2016-11-16,179.3057
2016-11-17,179.4364
2016-11-18,179.5806
2016-11-21,179.7426
2016-11-22,179.9064
2016-11-23,180.0714
2016-11-25,180.2502
2016-11-28,180.4085
2016-11-29,180.5552
2016-11-30,180.6866
2016-12-01,180.8177
2016-12-02,180.9498
2016-12-05,181.0757
2016-12-06,181.2151
2016-12-07,181.3632
2016-12-08,181.5038
2016-12-09,181.6522
2016-12-12,181.8059
2016-12-13,181.9469
2016-12-14,182.0759
2016-12-15,182.2056
2016-12-16,182.3307
2016-12-19,182.4572
2016-12-20,182.5968
2016-12-21,182.7296
2016-12-22,182.8599
2016-12-23,182.9780
2016-12-27,183.0996
2016-12-28,183.2145
2016-12-29,183.3242
2016-12-30,183.4249
2017-01-03,183.5296
2017-01-04,183.6389
2017-01-05,183.7479
2017-01-06,183.8662
2017-01-09,183.9815
2017-01-10,184.0964
2017-01-11,184.2060
2017-01-12,184.3093
2017-01-13,184.4170
2017-01-17,184.5153
2017-01-18,184.6186
2017-01-19,184.7270
2017-01-20,184.8295
2017-01-23,184.9400
2017-01-24,185.0544
2017-01-25,185.1795
2017-01-26,185.2954
2017-01-27,185.4008
2017-01-30,185.5000
2017-01-31,185.6002
2017-02-01,185.6945
2017-02-02,185.7866
2017-02-03,185.8847
2017-02-06,185.9858
2017-02-07,186.0870
2017-02-08,186.1910
2017-02-09,186.2996
2017-02-10,186.4103
2017-02-13,186.5345
2017-02-14,186.6676
2017-02-15,186.7990
2017-02-16,186.9372
2017-02-17,187.0820
2017-02-21,187.2330
2017-02-22,187.3799
2017-02-23,187.5268
2017-02-24,187.6640
2017-02-27,187.8111
2017-02-28,187.9553
2017-03-01,188.1214
2017-03-02,188.2724
2017-03-03,188.4323
2017-03-06,188.5889
2017-03-07,188.7454
2017-03-08,188.8945
2017-03-09,189.0461
2017-03-10,189.1899
2017-03-13,189.3282
2017-03-14,189.4623
2017-03-15,189.6015
2017-03-16,189.7404
2017-03-17,189.8756
2017-03-20,190.0069
2017-03-21,190.1277
2017-03-22,190.2463
2017-03-23,190.3624
2017-03-24,190.4748
2017-03-27,190.5874
2017-03-28,190.7160
2017-03-29,190.8525
2017-03-30,190.9940
2017-03-31,191.1343
2017-04-03,191.2703
2017-04-04,191.4101
2017-04-05,191.5412
2017-04-06,191.6726
2017-04-07,191.8045
2017-04-10,191.9253
2017-04-11,192.0774
2017-04-12,192.2406
2017-04-13,192.3818
2017-04-17,192.5171
2017-04-18,192.6372
2017-04-19,192.7536
2017-04-20,192.8847
2017-04-21,193.0072
2017-04-24,193.1415
2017-04-25,193.2685
2017-04-26,193.3915
2017-04-27,193.5088
2017-04-28,193.6239
2017-05-01,193.7365
2017-05-02,193.8507
2017-05-03,193.9612
2017-05-04,194.0739
2017-05-05,194.1868
2017-05-08,194.3030
2017-05-09,194.4141
2017-05-10,194.5296
2017-05-11,194.6425
2017-05-12,194.7547
2017-05-15,194.8716
2017-05-16,194.9860
2017-05-17,195.0826
2017-05-18,195.1894
2017-05-19,195.3001
2017-05-22,195.4151
2017-05-23,195.5248
2017-05-24,195.6376
2017-05-25,195.7547
2017-05-26,195.8740
2017-05-30,195.9880
2017-05-31,196.1026
2017-06-01,196.2229
2017-06-02,196.3515
2017-06-05,196.4776
2017-06-06,196.5982
2017-06-07,196.7221
2017-06-08,196.8466
2017-06-09,196.9675
2017-06-12,197.0931
2017-06-13,197.2245
2017-06-14,197.3563
2017-06-15,197.4815
2017-06-16,197.6084
2017-06-19,197.7469
2017-06-20,197.8780
2017-06-21,198.0048
2017-06-22,198.1282
2017-06-23,198.2529
2017-06-26,198.3805
2017-06-27,198.5220
2017-06-28,198.6598
2017-06-29,198.8015
2017-06-30,198.9456
2017-07-03,199.0823
2017-07-05,199.2251
2017-07-06,199.3579
2017-07-07,199.4975
2017-07-10,199.6280
2017-07-11,199.7517
2017-07-12,199.8886
2017-07-13,200.0348
2017-07-14,200.1803
2017-07-17,200.3210
2017-07-18,200.4707
2017-07-19,200.6193
2017-07-20,200.7706
2017-07-21,200.9257
2017-07-24,201.0764
2017-07-25,201.2291
2017-07-26,201.3851
2017-07-27,201.5352
2017-07-28,201.6958
2017-07-31,201.8545
2017-08-01,202.0188
2017-08-02,202.1830
2017-08-03,202.3484
2017-08-04,202.5100
2017-08-07,202.6711
2017-08-08,202.8313
2017-08-09,202.9910
2017-08-10,203.1315
2017-08-11,203.2767
2017-08-14,203.4344
2017-08-15,203.5944
2017-08-16,203.7589
2017-08-17,203.9066
2017-08-18,204.0593
2017-08-21,204.2182
2017-08-22,204.3925
2017-08-23,204.5638
2017-08-24,204.7129
2017-08-25,204.8602
2017-08-28,204.9979
2017-08-29,205.1344
2017-08-30,205.2782
2017-08-31,205.4277
2017-09-01,205.5715
2017-09-05,205.7092
2017-09-06,205.8458
2017-09-07,205.9843
2017-09-08,206.1145
2017-09-11,206.2544
2017-09-12,206.3973
2017-09-13,206.5373
2017-09-14,206.6815
2017-09-15,206.8252
2017-09-18,206.9735
2017-09-19,207.1265
2017-09-20,207.2794
2017-09-21,207.4236
2017-09-22,207.5650
2017-09-25,207.6917
2017-09-26,207.8166
2017-09-27,207.9400
2017-09-28,208.0658
2017-09-29,208.1890
2017-10-02,208.3251
2017-10-03,208.4595
2017-10-04,208.5971
2017-10-05,208.7393
2017-10-06,208.8764
2017-10-09,209.0143
2017-10-10,209.1569
2017-10-11,209.2999
2017-10-12,209.4387
2017-10-13,209.5870
2017-10-16,209.7370
2017-10-17,209.8914
2017-10-18,210.0395
2017-10-19,210.1820
2017-10-20,210.3312
2017-10-23,210.4724
2017-10-24,210.6189
2017-10-25,210.7597
2017-10-26,210.8993
2017-10-27,211.0505
2017-10-30,211.1952
2017-10-31,211.3452
2017-11-01,211.4945
2017-11-02,211.6479
2017-11-03,211.8014
2017-11-06,211.9593
2017-11-07,212.1101
2017-11-08,212.2543
2017-11-09,212.3954
2017-11-10,212.5377
2017-11-13,212.6872
2017-11-14,212.8342
2017-11-15,212.9751
2017-11-16,213.1249
2017-11-17,213.2646
2017-11-20,213.4080
2017-11-21,213.5588
2017-11-22,213.7073
2017-11-24,213.8525
2017-11-27,213.9932
2017-11-28,214.1400
2017-11-29,214.2821
2017-11-30,214.4291
2017-12-01,214.5745
2017-12-04,214.7168
2017-12-05,214.8489
2017-12-06,214.9822
2017-12-07,215.1184
2017-12-08,215.2596
2017-12-11,215.4028
2017-12-12,215.5508
2017-12-13,215.6843
2017-12-14,215.8196
2017-12-15,215.9639
2017-12-18,216.1187
2017-12-19,216.2721
2017-12-20,216.4268
2017-12-21,216.5826
2017-12-22,216.7345
2017-12-26,216.8844
2017-12-27,217.0389
2017-12-28,217.1869
2017-12-29,217.3325
2018-01-02,217.4884
2018-01-03,217.6528
2018-01-04,217.8356
2018-01-05,218.0240
2018-01-08,218.2157
2018-01-09,218.4109
2018-01-10,218.6053
2018-01-11,218.8011
2018-01-12,219.0039
2018-01-16,219.1992
2018-01-17,219.4086
2018-01-18,219.6177
2018-01-19,219.8318
2018-01-22,220.0590
2018-01-23,220.2860
2018-01-24,220.5136
2018-01-25,220.7410
2018-01-26,220.9842
2018-01-29,221.2235
2018-01-30,221.4565
2018-01-31,221.6811
2018-02-01,221.9074
2018-02-02,222.1084
2018-02-05,222.2502
2018-02-06,222.4183
2018-02-07,222.5687
2018-02-08,222.6686
2018-02-09,222.7863
2018-02-12,222.9202
2018-02-13,223.0592
2018-02-14,223.2115
2018-02-15,223.3786
2018-02-16,223.5473
2018-02-20,223.7072
2018-02-21,223.8571
2018-02-22,224.0087
2018-02-23,224.1803
2018-02-26,224.3642
2018-02-27,224.5348
2018-02-28,224.6949
2018-03-01,224.8317
2018-03-02,224.9757
2018-03-05,225.1519
2018-03-06,225.3271
2018-03-07,225.4951
2018-03-08,225.6636
2018-03-09,225.8510
2018-03-12,226.0344
2018-03-13,226.2047
2018-03-14,226.3691
2018-03-15,226.5330
2018-03-16,226.6985
2018-03-19,226.8391
2018-03-20,226.9783
2018-03-21,227.1160
2018-03-22,227.2270
2018-03-23,227.3111
2018-03-26,227.4260
2018-03-27,227.5225
2018-03-28,227.6159
2018-03-29,227.7187
2018-04-02,227.7977
2018-04-03,227.8934
2018-04-04,228.0013
2018-04-05,228.1096
2018-04-06,228.1988
2018-04-09,228.2939
2018-04-10,228.4079
2018-04-11,228.5145
2018-04-12,228.6301
2018-04-13,228.7507
2018-04-16,228.8716
2018-04-17,229.0146
2018-04-18,229.1565
2018-04-19,229.2899
2018-04-20,229.4107
2018-04-23,229.5411
2018-04-24,229.6487
2018-04-25,229.7580
2018-04-26,229.8801
2018-04-27,229.9953
2018-04-30,230.0996
2018-05-01,230.2009
2018-05-02,230.2946
2018-05-03,230.3850
2018-05-04,230.4848
2018-05-07,230.5880
2018-05-08,230.6922
2018-05-09,230.8082
2018-05-10,230.9327
2018-05-11,231.0608
2018-05-14,231.1905
2018-05-15,231.3132
2018-05-16,231.4415
2018-05-17,231.5664
2018-05-18,231.6877
2018-05-21,231.8203
2018-05-22,231.9474
2018-05-23,232.0759
2018-05-24,232.2046
2018-05-25,232.3304
2018-05-29,232.4576
2018-05-30,232.5992
2018-05-31,232.7227
2018-06-01,232.8582
2018-06-04,232.9976
2018-06-05,233.1547
2018-06-06,233.3237
2018-06-07,233.4918
2018-06-08,233.6524
2018-06-11,233.8184
2018-06-12,233.9886
2018-06-13,234.1523
2018-06-14,234.3191
2018-06-15,234.4830
2018-06-18,234.6394
2018-06-19,234.7845
2018-06-20,234.9302
2018-06-21,235.0760
2018-06-22,235.2204
2018-06-25,235.3481
2018-06-26,235.4799
2018-06-27,235.5901
2018-06-28,235.7034
2018-06-29,235.8180
2018-07-02,235.9355
2018-07-03,236.0473
2018-07-05,236.1666
2018-07-06,236.2951
2018-07-09,236.4343
2018-07-10,236.5809
2018-07-11,236.7181
2018-07-12,236.8688
2018-07-13,237.0199
2018-07-16,237.1655
2018-07-17,237.3148
2018-07-18,237.4630
2018-07-19,237.6016
2018-07-20,237.7363
2018-07-23,237.8721
2018-07-24,238.0076
2018-07-25,238.1551
2018-07-26,238.3014
2018-07-27,238.4362
2018-07-30,238.5627
2018-07-31,238.6970
2018-08-01,238.8279
2018-08-02,238.9640
2018-08-03,239.1048
2018-08-06,239.2491
2018-08-07,239.3974
2018-08-08,239.5392
2018-08-09,239.6838
2018-08-10,239.8178
2018-08-13,239.9527
2018-08-14,240.0941
2018-08-15,240.2170
2018-08-16,240.3542
2018-08-17,240.4941
2018-08-20,240.6352
2018-08-21,240.7789
2018-08-22,240.9180
2018-08-23,241.0537
2018-08-24,241.1979
2018-08-27,241.3502
2018-08-28,241.5073
2018-08-29,241.6717
2018-08-30,241.8298
2018-08-31,241.9906
2018-09-04,242.1548
2018-09-05,242.3059
2018-09-06,242.4565
2018-09-07,242.6027
2018-09-10,242.7437
2018-09-11,242.8899
2018-09-12,243.0338
2018-09-13,243.1859
2018-09-14,243.3266
2018-09-17,243.4611
2018-09-18,243.5925
2018-09-19,243.7277
2018-09-20,243.8749
2018-09-21,244.0250
2018-09-24,244.1706
2018-09-25,244.3113
2018-09-26,244.4418
2018-09-27,244.5724
2018-09-28,244.7010
2018-10-01,244.8343
2018-10-02,244.9717
2018-10-03,245.1001
2018-10-04,245.2107
2018-10-05,245.3187
2018-10-08,245.4273
2018-10-09,245.5316
2018-10-10,245.5954
2018-10-11,245.6332
2018-10-12,245.6873
2018-10-15,245.7321
2018-10-16,245.8082
2018-10-17,245.8761
2018-10-18,245.9183
2018-10-19,245.9548
2018-10-22,245.9777
2018-10-23,245.9922
2018-10-24,245.9668
2018-10-25,245.9645
2018-10-26,245.9321
2018-10-29,245.8852
2018-10-30,245.8600
2018-10-31,245.8360
2018-11-01,245.8269
2018-11-02,245.8049
2018-11-05,245.7796
2018-11-06,245.7594
2018-11-07,245.7661
2018-11-08,245.7699
2018-11-09,245.7470
2018-11-12,245.7092
2018-11-13,245.6820
2018-11-14,245.6459
2018-11-15,245.6238
2018-11-16,245.6321
2018-11-19,245.6705
2018-11-20,245.6636
2018-11-21,245.6672
2018-11-23,245.7073
2018-11-26,245.7493
2018-11-27,245.7784
2018-11-28,245.8322
2018-11-29,245.8675
2018-11-30,245.8950
2018-12-03,245.9386
2018-12-04,245.9491
2018-12-06,245.9638
2018-12-07,245.9488
2018-12-10,245.9171
2018-12-11,245.8714
2018-12-12,245.8471
2018-12-13,245.8347
2018-12-14,245.8178
2018-12-17,245.7719
2018-12-18,245.7110
2018-12-19,245.6299
2018-12-20,245.5309
2018-12-21,245.4036
2018-12-24,245.2264
2018-12-26,245.1042
2018-12-27,244.9985
2018-12-28,244.8976
2018-12-31,244.8078
2019-01-02,244.7179
2019-01-03,244.6175
2019-01-04,244.5520
2019-01-07,244.4977
2019-01-08,244.4843
2019-01-09,244.5012
2019-01-10,244.4908
2019-01-11,244.5009
2019-01-14,244.5074
2019-01-15,244.5123
2019-01-16,244.5454
2019-01-17,244.5727
